2013-02-14 13:16:28,018 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:16:28,065 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:16:28,111 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:16:28,127 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:27:51,542 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:27:51,651 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:27:51,651 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:27:51,667 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:41:25,194 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:41:25,272 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:41:25,272 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:41:25,288 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:41:50,810 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:41:50,810 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:41:50,810 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:41:50,810 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:43:59,449 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:43:59,449 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:43:59,496 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:43:59,496 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:44:31,273 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:44:31,289 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:44:31,289 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:44:31,289 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:44:51,382 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:44:51,382 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:44:51,382 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:44:51,382 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:45:25,531 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:45:25,531 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:45:25,546 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2013-02-14 13:45:25,562 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-02-14 13:45:35,483 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
